created_at,text
844226708983156736,2017-03-21 16:38:27,b'RT @NashvilleCream: Emotional Rescue: Who needs emo when we\xe2\x80\x99ve got Waxahatchee (@k_crutchfield)? Playing tonight at @thirdmanrecords.\nhttps\xe2\x80\xa6'
844220651590291457,2017-03-21 16:14:22,"b'RT @BitesBlog: .@JackalopeBrew celebrates the release of its popular Lovebird seasonal with a big party today, called Lovefest https://t.co\xe2\x80\xa6'"
844214976738983937,2017-03-21 15:51:49,"b""We cover the trials and tribulations of Makeup-Free Mondays in this week's Vodka Yonic https://t.co/igjFBJs7c3 https://t.co/k4INM0IIAr"""
843934636522815489,2017-03-20 21:17:51,"b""RT @NashvilleCream: Nashville musicians react on Twitter to Chuck Berry's death: https://t.co/3D9kW6OeJA https://t.co/p6ThnBlRnd"""
843929085411840003,2017-03-20 20:55:48,b'RT @BitesBlog: .@ChefAndyLittle to take over at both @PrimaNashville and @JosephineOn12th https://t.co/rgw71wRTov https://t.co/r7wnyCPFcP'
843916611065143300,2017-03-20 20:06:13,"b""RT @pithinthewind: Why does @MNPDNashville need to search Jocques Clemmons' social media? https://t.co/zmJsm09Nid https://t.co/4XSM2PN9lP"""
843893087340498945,2017-03-20 18:32:45,b'A little less than 24 hours left to vote for your favorite sandwiches in Sandwich Madness! Pick the final 8 here:\xe2\x80\xa6 https://t.co/iENgnMdK9a'
843891517701931008,2017-03-20 18:26:31,"b""RT @pithinthewind: Now entering the Governor's race ... Mae Beavers? \nhttps://t.co/shOwpz0Hju https://t.co/wtRlad38iY"""
843855846643843072,2017-03-20 16:04:46,"b""RT @BitesBlog: Chef Justin Burdett is coming to town to cook with 404's @mattbolus; menu features rare Whistle Pig Whiskey pairings https:/\xe2\x80\xa6"""
843852495193608192,2017-03-20 15:51:27,"b"".@haydenpanettier is woke to the chemtrails conspiracy. Celebrities, they're just like ... ugh.\xe2\x80\xa6 https://t.co/tL0OzzzM6g"""
843851307391893505,2017-03-20 15:46:44,b'RT @BitesBlog: Nashville VegFest celebrates the plant-based lifestyle. https://t.co/y0YlgaL3fB https://t.co/HCS2ZVNYzz'
843847730963365888,2017-03-20 15:32:31,"b'RT @NashvilleCream: SXSW Finale: @WeAreDeLaSoul, @Weezer and three flavors of international punk. https://t.co/kXflnKa3Wx #sxsw2017 https:/\xe2\x80\xa6'"
843824459194781697,2017-03-20 14:00:03,"b'If Jason Toll had been diagnosed as mentally ill earlier, would he have died at the hands of guards at Riverbend?\xe2\x80\xa6 https://t.co/ugUYzF8Ujl'"
843605003059126272,2017-03-19 23:28:00,"b""Mixology enthusiast? Nashville's best bartenders will be pouring &amp; shaking ft. one secret ingredient at #ironfork17\xe2\x80\xa6 https://t.co/ZXglZJZbED"""
843522965455228928,2017-03-19 18:02:01,"b""Here's why you should hear Holly Tucker discuss CITY OF LIGHT, CITY OF POISON at @ParnassusBooks1 this week:\xe2\x80\xa6 https://t.co/s9Xynh9Fs7"""
843492267126022144,2017-03-19 16:00:02,"b""Bologna in their shoes or not, expect big laughs during @SteveMartinToGo and @themartinshort's show tonight:\xe2\x80\xa6 https://t.co/b0AS23blrT"""
843174952157241344,2017-03-18 18:59:08,"b'RT @NashvilleCream: SXSW Friday: Catching up with @beachslang, @lizzo and More. https://t.co/J7VEectcbI https://t.co/edIStDBpqQ'"
843144975843913728,2017-03-18 17:00:01,"b""Tonight's @NuitBelge is a lot like your favorite beer fest, but maybe a little fancier. Come thirsty and hungry:\xe2\x80\xa6 https://t.co/3KfB2nCgr3"""
843139939852271618,2017-03-18 16:40:01,"b'For your consideration, a bizarre spectacle at the Fairgrounds tonight: https://t.co/hRVcNSNuBM https://t.co/GLCpkjNBTC'"
843134907396378624,2017-03-18 16:20:01,"b'Work a little, eat a lot! Volunteer at #ironfork17 and score a free ticket to eat your heart out.\xe2\x80\xa6 https://t.co/w0oo12mftM'"
843131884448055297,2017-03-18 16:08:00,"b""Step into the cooking channel IRL at Nashville Scene's 10th Annual #IronFork17. Get your tickets:\xe2\x80\xa6 https://t.co/N3QwRQwcza"""
843130999236169729,2017-03-18 16:04:29,b'Find us at the @nashfarmmarket with @edibleNash for free samples &amp; an #ironfork17 discount code to cheer on\xe2\x80\xa6 https://t.co/EZpq6LfSug'
843119808073875456,2017-03-18 15:20:01,"b'Democracy in Crisis: Out of Standing Rock, the birth of a new environmental movement https://t.co/kbo4qMzKaG https://t.co/96CQ3hR2Ac'"
843114776335147008,2017-03-18 15:00:01,"b""Tonight, @nashvillesymph concludes its run premiering new work by @EdgarMeyerJr alongside Ravel's BOLERO and more:\xe2\x80\xa6 https://t.co/hOP8f26KsG"""
842906983124623366,2017-03-18 01:14:19,"b'RT @LilianaSegura: Read this @NashvilleScene cover story by @HaggardAmanda, the 1st in a series following the cruel fate of Jason Toll: htt\xe2\x80\xa6'"
842860598803091456,2017-03-17 22:10:01,"b""Catch us at the @edibleNash #EdibleKitchen tomorrow morning handing out #ironfork17 coupons while @LockelandTable's Hal whips up samples!"""
842847550117892096,2017-03-17 21:18:09,"b'RT @NC5PhilWilliams: .@TBInvestigation: ""We need this story to go national."" Please RT! https://t.co/WepwqAUbCb'"
842847491221467137,2017-03-17 21:17:55,"b""RT @NashvilleCream: .@CountryMusic's initial lineup for #CMAFEST2017 features top names, with a couple noteworthy omissions: https://t.co/j\xe2\x80\xa6"""
842827381903675394,2017-03-17 19:58:01,b'RT @BitesBlog: Reed family completes acquisition of @eighthandroast coffee business. \nhttps://t.co/dEdeYmioeO https://t.co/vVyhUB7iCl'
842812785222328320,2017-03-17 19:00:01,"b'Cheap Eats: Tacos, $1.25, from Taqueria y Carniceria Don Juan https://t.co/qeAHmB2C47 https://t.co/AMXVXPMckI'"
842803704629776385,2017-03-17 18:23:56,b'RT @NashvilleCream: SXSW Thursday: @agiantdog and @PWRBTTMBAND rule in Austin. #sxsw2017 https://t.co/W71u4Qknl8 https://t.co/DyhvQhovtE'
842797682401792001,2017-03-17 18:00:00,"b""Need a good belly laugh? @StreetTheatreCo's production of LUCKY STIFF opens tonight: https://t.co/vct578xlrY https://t.co/k3RuqsPAqs"""
842782583263916032,2017-03-17 17:00:00,b'Courgette Under Fire: Animated feature My Life as a Zucchini is chilling &amp; discordant. Opens today at the @Belcourt\xe2\x80\xa6 https://t.co/WmUeu7oS9H'
842782179017023490,2017-03-17 16:58:24,"b""RT @HaggardAmanda: Jason Toll's life \xe2\x80\x94 and death in Riverbend \xe2\x80\x94 should make us all think. We all know someone who is struggling. https://t.\xe2\x80\xa6"""
842775209853796353,2017-03-17 16:30:42,b'RT @pithinthewind: Metro police to stop issuing racist book to new recruits\nhttps://t.co/SBb7CklZ4S https://t.co/f4WPgGTS0Y'
842760186355830784,2017-03-17 15:31:00,"b""Here's what you'll see when @CirclePlayers' production of Bruce Norris' CLYBOURNE PARK opens at Looby Theater:\xe2\x80\xa6 https://t.co/tH50Wugqjg"""
842756917839650817,2017-03-17 15:18:01,"b""Win tickets to Nashville's classiest beer festival this weekend, @NuitBelge, on Free Stuff: https://t.co/iU0xdjTLMr"""
842751397439455232,2017-03-17 14:56:05,b'The Tuck Special from @Edleysbbq or the classic pulled pork from @PegLegPorker? Vote now in Sandwich Madness Round\xe2\x80\xa6 https://t.co/JbkwwwoMwF'
842732727401177088,2017-03-17 13:41:54,b'RT @pithinthewind: From @AuntB: Polk\xe2\x80\x99s body snatchers are one step closer to grave robbing https://t.co/ieaj3EWlRI https://t.co/WjMiavahmC'
842491666208501760,2017-03-16 21:44:00,"b""Self-proclaimed foodie? You're gonna want to know about #Ironfork17. https://t.co/Tx2y3JLL9I"""
842488449802424320,2017-03-16 21:31:13,"b""RT @NashvilleCream: Thee Rock N' Roll Residency moves to @mercylounge. https://t.co/1ziQfEoDNR https://t.co/Q5Wk0O2BSY"""
842465509677371392,2017-03-16 20:00:04,b'Wine in Common: Sommeliers are more than just waiters who serve wine. https://t.co/IZW86gNMa0 https://t.co/TeYmgWnnXl'
842452978774732802,2017-03-16 19:10:16,b'@vuiskitchen @GrlldCheeserie https://t.co/oH9pxBKxSK'
842452430214299651,2017-03-16 19:08:06,b'@PegLegPorker @jacksbarbque @Edleysbbq @martinsbbq @cochonbutcher @MitchellDeli @DozenBakery @HattieBs\xe2\x80\xa6 https://t.co/AQzKavqyHl'
842450404487000064,2017-03-16 19:00:03,b'The latest Headline Homes list features a farm (complete with a silo!) and ... a large a buffalo statue?\xe2\x80\xa6 https://t.co/8GBBb0ZNDg'
842446704536358912,2017-03-16 18:45:20,"b""RT @NashvilleCream: Circuit Benders' Ball announces 2017 dates, now accepting applications: https://t.co/ywj4PSkoQJ https://t.co/SlelkuMH6Y"""
842446062698823680,2017-03-16 18:42:47,"b""RT @NashvilleCream: How is Ruth Carp and the Fish Heads' IT'S THIS OR THE NOOSE 'effective rock \xe2\x80\x99n' roll'? Find out at @SpringwaterNash: ht\xe2\x80\xa6"""
842442533233938432,2017-03-16 18:28:46,b'Voting is underway in the Sweet 16 of Sandwich Madness. Pick your winners today! https://t.co/T92Wt59lsJ'
842438538104852485,2017-03-16 18:12:53,"b""The chairman of the Metro Council's Budget and Finance Committee balks at incentives and asks a lot of questions\xe2\x80\xa6 https://t.co/foofqg2Yh5"""
842376649874259968,2017-03-16 14:06:58,b'Trump brings his ongoing reality show to Nashville\nhttps://t.co/TkCiWob9Jc https://t.co/g97XYyS0zY'
842374897250705408,2017-03-16 14:00:00,"b'If Jason Toll had been diagnosed as mentally ill earlier, would he have died at the hands of guards at Riverbend?\xe2\x80\xa6 https://t.co/j1CjBMykvD'"
842161604858916864,2017-03-15 23:52:27,b'RT @mseling: So far people are just trying to out-chant each other. https://t.co/PZKECWpg8q'
842161586647257089,2017-03-15 23:52:23,"b'RT @mseling: Trump supporters chanting ""Bill Clinton"" at protesters. https://t.co/QaMQbMIwYc'"
842147464425660416,2017-03-15 22:56:16,b'RT @iamstevenhale: Young Trump supporters https://t.co/UdbvDwrjwK'
842147422717526016,2017-03-15 22:56:06,b'RT @mseling: Thousands are now gathered in the streets outside Municipal Auditorium. https://t.co/zkcYCERSFF'
842146642107224064,2017-03-15 22:53:00,b'RT @scavendish: I wonder if this is going to appear as a talking point at the rally https://t.co/ZPBMVbIpjB'
842146052883025920,2017-03-15 22:50:39,b'RT @scavendish: Serious question: Why is he saluting? https://t.co/jKGqPkNUaI'
842145422487523328,2017-03-15 22:48:09,b'RT @mseling: The driver of this truck revved his engine at the crowd before forcing his way through and driving up the wrong side of the st\xe2\x80\xa6'
842144584339755008,2017-03-15 22:44:49,b'RT @iamstevenhale: Pro-Trump vs Anti-Trump crowd collision is mostly like everything else in American life: Everyone is recording each othe\xe2\x80\xa6'
842143805226770434,2017-03-15 22:41:44,"b'RT @mseling: The march is stalled at James Robertson Parkway and 3rd Ave North, holding up traffic. https://t.co/x91jIf1Mes'"
842140543928926208,2017-03-15 22:28:46,"b'RT @mseling: The crowd at Public Square park is starting to head towards Municipal Auditorium, where Trump is speaking. https://t.co/YOuYJR\xe2\x80\xa6'"
842138598996639744,2017-03-15 22:21:02,"b""Follow @carigervin (inside) and @iamstevenhale (outside) for coverage of Trump's visit."""
842137678212694016,2017-03-15 22:17:23,"b'The crowd chanted ""No ban/no wall"" after a woman shared her story about being unable to visit family in Somalia due\xe2\x80\xa6 https://t.co/c1XBRRmuQz'"
842136170536566784,2017-03-15 22:11:23,"b""Some signs from the rally that has gathered at Public Square park in response to Trump's Nashville appearance. https://t.co/y3lVjv6EVv"""
842135962129993728,2017-03-15 22:10:34,"b'At the rally at Public Square, Planned Parenthood supporters are sharing stories of how the organization helped the\xe2\x80\xa6 https://t.co/V5AoDtVe4I'"
842109048380088322,2017-03-15 20:23:37,"b'RT @iamstevenhale: Line of people hoping to get in to Trump event stretches from Municipal around James Robertson, past Rosa Parks and up t\xe2\x80\xa6'"
842098430122065922,2017-03-15 19:41:25,"b""Contrary to what you might expect, UNCERTAIN is not a work of fiction. Here's why you should see it at @Belcourt:\xe2\x80\xa6 https://t.co/1aXX7mS5Ov"""
842095056207015937,2017-03-15 19:28:01,"b'.@BigEarsFestival brings artists from all musical genres, film, performance &amp; visual arts to Knoxville. Win tickets: https://t.co/iU0xdjTLMr'"
842082688265781248,2017-03-15 18:38:52,b'RT @scavendish: The Sweet 16 barbecue matchups are brutal: @Edleysbbq vs. @PegLegPorker and @jacksbarbque vs. @martinsbbq https://t.co/fzOu\xe2\x80\xa6'
842081375536730112,2017-03-15 18:33:39,b'Round One Sandwich Madness Winners! There were some upsets and surprises. Voting starts tonight for the next round\xe2\x80\xa6 https://t.co/LVGDziDZk1'
842075910731902978,2017-03-15 18:11:56,"b""RT @ElliottStephenB: Five hours until @realDonaldTrump's Nashville rally: line around the block, apocalyptic street preacher, lone proteste\xe2\x80\xa6"""
842075369851228161,2017-03-15 18:09:47,"b""RT @iamstevenhale: For #PublicDefenseWeek, I talked to Nashville's Dawn Deaner ---&gt; https://t.co/Zg5b0rIfeq"""
842049383239680000,2017-03-15 16:26:32,"b""RT @BitesBlog: Where Are All the African-American Chefs in Nashville? \xe2\x80\x94 Here's an Update https://t.co/kO0subg5T9 https://t.co/bFNNDwQSv7"""
842043389583450113,2017-03-15 16:02:43,b'.@realDonaldTrump is in town today. Pretty people are being paid to stand outside his event. https://t.co/OmvPATtzUY https://t.co/ct5XvIJate'
842028627487256577,2017-03-15 15:04:03,"b""'I Believe in Nashville' mural in 12South defaced with tar\nhttps://t.co/kBWyE3QNAu https://t.co/L0XvJsERmY"""
842026150465544196,2017-03-15 14:54:13,b'RT @pithinthewind: Would Andrew Jackson and Donald Trump even like each other? https://t.co/05iHRZDBvO https://t.co/y5drvounD5'
841985309919326209,2017-03-15 12:11:55,"b'RT @pithinthewind: An ""event staffing and premium talent placement company,"" is paying people to be pretty at Trump\'s Nashville rally https\xe2\x80\xa6'"
841805677035196417,2017-03-15 00:18:08,b'RT @NashvilleScene: Are you hot enough to hawk merch at the @realDonaldTrump rally? https://t.co/OmvPATtzUY https://t.co/xgYMboeoGh'
841771491649806336,2017-03-14 22:02:17,b'Are you hot enough to hawk merch at the @realDonaldTrump rally? https://t.co/OmvPATtzUY https://t.co/xgYMboeoGh'
841735948371132416,2017-03-14 19:41:03,b'Carol Burnett starts a three-night stand at @TheRyman tonight \xe2\x80\x94 read our Q&amp;A with her before you head to the show!\xe2\x80\xa6 https://t.co/PPDyMJtIQT'
841713189217849344,2017-03-14 18:10:37,"b""RT @NashvilleCream: In The Spin: The year @nashvillesdead's Freakin' Weekend lost its innocence. https://t.co/Ht3McDNFde https://t.co/2DoeL\xe2\x80\xa6"""
841687621067780097,2017-03-14 16:29:01,"b'Work a little, eat a lot! Volunteer at #ironfork17 and score a free ticket.  https://t.co/cnwWlzc3b7'"
841687557238882306,2017-03-14 16:28:46,b'The first round of our Sandwich Madness bracket closes at noon! Vote for your favorite sandwiches at:\xe2\x80\xa6 https://t.co/f2njkKf0mq'
841681546327265285,2017-03-14 16:04:52,b'RT @BitesBlog: Butcher &amp; Bee (@bandbnashville) celebrates Persian New Year with guest chef Louisa Shafia https://t.co/MODtEwOzJt https://t.\xe2\x80\xa6'
841677633326837760,2017-03-14 15:49:20,b'RT @BitesBlog: .@SinemaNashville rolls out new bottomless brunch https://t.co/hVh6QiFod9 https://t.co/YJYEZOaKdC'
841668596476583936,2017-03-14 15:13:25,"b""RT @NashvilleCream: You might be surprised by the sound of Tame Impala's @cameronavery. Here's what you'll hear at @TheBasementNash: https:\xe2\x80\xa6"""
841667566921756672,2017-03-14 15:09:20,b'RT @CountryLifeBlog: Another season of #TheBachelor is over and the new couple is obviously miserable. @nancy_c_floyd recaps the finale. ht\xe2\x80\xa6'
841661586972561408,2017-03-14 14:45:34,"b'RT @pithinthewind: After accidental release, accused murderer turns himself back in https://t.co/xxumhBUDWp https://t.co/PBWaxayxJR'"
841650491218108418,2017-03-14 14:01:28,"b""RT @pithinthewind: .@brucebarry on health care: C'mon Democrats, get in the game https://t.co/waMMBU43jc https://t.co/ufVeTgKDQq"""
841430960046510080,2017-03-13 23:29:08,"b""RT @scavendish: Here's how the Trump visit will alter public transportation on Wednesday: https://t.co/W9h6KZfYAm"""
841430674934439936,2017-03-13 23:28:00,b'4 Iron Fork champion chefs + 1 secret ingredient + unlimited food &amp; drink tastings. Get tickets for #ironfork17:\xe2\x80\xa6 https://t.co/jnuxSpU9x6'
841425387171262464,2017-03-13 23:06:59,"b'Take note, Nashville. https://t.co/dnikbPLAlz'"
841394240970190854,2017-03-13 21:03:14,b'RT @CountryLifeBlog: Trailer Park: To the Wonder https://t.co/SmZ1n0Pwyr https://t.co/6Mor0lyBry'
841380596031012864,2017-03-13 20:09:00,"b""James Bernauer lectures tonight on bringing faiths together and countering prejudice. Here's what you'll hear:\xe2\x80\xa6 https://t.co/Dk3DbHUXF2"""
841369032129425408,2017-03-13 19:23:03,"b""RT @BitesBlog: This weekend we finally found a recipe where cauliflower makes for an acceptable potato substitute. What'd you eat?\nhttps://\xe2\x80\xa6"""
841362072365613056,2017-03-13 18:55:24,b'RT @pithinthewind: Councilman: Require presidents to release tax returns before using Metro facilities https://t.co/wHIzPvDxN2 https://t.co\xe2\x80\xa6'
841351607518449664,2017-03-13 18:13:49,b'RT @NashvilleCream: An all-star lineup of rockers play the hits for late bartender Billy Wayne Goodwin Jr. tonight at @BasementEast. https:\xe2\x80\xa6'
841341332056657920,2017-03-13 17:32:59,"b""RT @CountryLifeBlog: Ahead of #TheBachelorFinale, we sat down with Nashville's own @daniellemmaltby to chat about her time on the show http\xe2\x80\xa6"""
841337151883247616,2017-03-13 17:16:22,b'RT @NashvilleCream: .@MyMorningJacket to play @Ascend_amp with @MissMargoPrice this summer. https://t.co/lG92LqBzsW https://t.co/WDgF5LmBUO'
841320787994914821,2017-03-13 16:11:21,"b""RT @BitesBlog: Celebrate Pi Day tomorrow with Nashville's best pies #PiDay https://t.co/Osv6yKrkuK https://t.co/2wJpJxJjXw"""
841319268574744577,2017-03-13 16:05:19,"b'RT @NashvilleCream: .@JasonIsbell announces new album, five-night stand at @TheRyman: https://t.co/wvDXNHfIbh https://t.co/KmSGppCmym'"
841317213365796864,2017-03-13 15:57:09,"b""RT @pithinthewind: Secret drugs? Tape used to redact docs? Rank hypocrisy?\n\nHere's the worst in govt transparency from the last year.\n\nhttp\xe2\x80\xa6"""
841303306903379970,2017-03-13 15:01:53,b'ONE DAY LEFT in the first round of Sandwich Madness. Polls close on Round of 32 Tuesday at Noon. #SceneSammies\xe2\x80\xa6 https://t.co/CqADFpzmoR'
840985754067181569,2017-03-12 18:00:03,"b""Matt Garner's THERE ARE OTHERS, opening this weekend, promises to be gripping and somber, but not without hope:\xe2\x80\xa6 https://t.co/jVV9VJhT3o"""
840956554803306499,2017-03-12 16:04:01,"b""ACT 1's rare mounting of both parts of Tony Kushner's Pulitzer-winning ANGELS IN AMERICA kicks off this weekend:\xe2\x80\xa6 https://t.co/sasi2CZbCS"""
840925358060929025,2017-03-12 14:00:03,"b""The people should be policing the police, Barry Friedman argues in 'Unwarranted.' See him today at @ParnassusBooks1\xe2\x80\xa6 https://t.co/ujIvTvPl7o"""
840687531427430400,2017-03-11 22:15:01,"b""Here's what you'll see in work by Sherry Karver and Max Shuster, opening tonight at @cumberlandnash:\xe2\x80\xa6 https://t.co/82hPdI9wES"""
840671931577778177,2017-03-11 21:13:02,"b""Here's why you should check out Magic &amp; Mercy, feat. @marygauthier_ and @WallyLambAuthor tonight:\xe2\x80\xa6 https://t.co/fuAmXtxNoO"""
840614150443261953,2017-03-11 17:23:25,"b'Democracy in Crisis: Red Menace or Redneck? Russia, Race and Jeff Sessions https://t.co/gmt2awqp00 https://t.co/oe4QI6Ljvt'"
840608322223034370,2017-03-11 17:00:16,"b""The heated tents will get you warm, whiskey will help you stay that way at today's Whiskey Warmer:\xe2\x80\xa6 https://t.co/73rFGSY1eL"""
840603179427483648,2017-03-11 16:39:50,"b""RT @NashvilleScene: Have you voted in our first annual sandwich bracket yet? Do it, it's Sandwich Madness! https://t.co/y3MpQm12cw https://\xe2\x80\xa6"""
840394637495943168,2017-03-11 02:51:10,b'@EllisDTrips thanks!'
840357104187719681,2017-03-11 00:22:01,"b""Step into the cooking channel IRL at Nashville Scene's 10th Annual #IronFork17. Get your tickets:\xe2\x80\xa6 https://t.co/rVy4amaZN7"""
840321379635458053,2017-03-10 22:00:03,"b""The irony of @bobsaget's dual pasts will follow him for life, but that will never be as funny as his actual routine\xe2\x80\xa6 https://t.co/wLPmSGBUZy"""
840294944266952704,2017-03-10 20:15:01,"b""Full Moon Cineplex's double feature of THEY LIVE and NIGHTBREED is one of their best yet. Here's why you should go:\xe2\x80\xa6 https://t.co/SuE0OIOWqQ"""
840291172841058304,2017-03-10 20:00:02,"b""The people should be policing the police, Barry Friedman argues in 'Unwarranted.' See him Sunday at\xe2\x80\xa6 https://t.co/10kvFHVkCq"""
840276081043263488,2017-03-10 19:00:03,"b""Is KEDI, opening at @Belcourt today, 'the ultimate in apolitical counter-programming' or something more?:\xe2\x80\xa6 https://t.co/jvzlEEf6Pa"""
840271265873182721,2017-03-10 18:40:55,b'RT @pithinthewind: Sign of the Week: Ozment Law welcomes President Trump https://t.co/hfo7ZfLKxe https://t.co/S9GPu5L3hM'
840258348339589121,2017-03-10 17:49:36,"b'RT @pithinthewind: Hensley\'s Alleged Mistress Working on an Expired License \xe2\x80\x94 ""Why does that matter?"" Hensley says: https://t.co/uqGVaGNrpD\xe2\x80\xa6'"
840256498425049088,2017-03-10 17:42:15,b'RT @BitesBlog: Chef Kaelin Ulrich Trilling of @bajosextolounge launches Mexican Culinary Adventures series. First guest: @mattbolus https:/\xe2\x80\xa6'
840255414180683776,2017-03-10 17:37:56,"b'""Life is attempting to go on in a post-Rayna world."" Read our recap of last night\'s @NashvilleCMT episode\xe2\x80\xa6 https://t.co/kTeDnxDrAG'"
840254984000290816,2017-03-10 17:36:14,b'RT @BitesBlog: .@NuitBelge offers special discount for Bites readers https://t.co/khqxrSGetd https://t.co/w1i9fJpjTc'
840254474283294721,2017-03-10 17:34:12,"b""RT @BitesBlog: Finally, in the Vegetarian regional: the French Quarter Dip from @TheWildCowVeg is in a dead heat with @Caracasville's black\xe2\x80\xa6"""
840254458403647488,2017-03-10 17:34:08,b'RT @BitesBlog: The Fish &amp; Fowl regional has one of the closest matches: the turkey &amp; avocado from @MitchellDeli leads by 2 over @HattieBs h\xe2\x80\xa6'
840253427867299840,2017-03-10 17:30:03,"b'Lovesong: a better idea than film, but with strong performances. Shot in Nashville, opening today at the @Belcourt. https://t.co/PmG4AlqCGp'"
840252835350622208,2017-03-10 17:27:41,"b""RT @BitesBlog: In the Barbecue regional, @SGWBBQ's brisket trails @jacksbarbque's brisket, but not by much."""
840252037635923968,2017-03-10 17:24:31,"b'RT @BitesBlog: In the Pig &amp; Cow region, the Churrasco at @SubcultureCafe leads by 2 votes over the Salami with cornichons from @DozenBakery'"
840251113500737536,2017-03-10 17:20:51,"b""RT @BitesBlog: Haven't voted yet? Go here to have your say: https://t.co/lSW0EYlyRS\nHere are the closest races in each of the 4 mini-bracke\xe2\x80\xa6"""
840251068714012674,2017-03-10 17:20:40,"b'RT @BitesBlog: OK, stand by for some updates after Day 1 of Sandwich Madness. \n\n#SceneSammies'"
840249140680507392,2017-03-10 17:13:00,"b""Have you voted in our first annual sandwich bracket yet? Do it, it's Sandwich Madness! https://t.co/y3MpQm12cw https://t.co/ejKZ9RwD3v"""
840221713929445377,2017-03-10 15:24:01,"b""The Theater Bug's youth actors take on TWO GENTLEMEN OF VERONA this weekend: https://t.co/x5tfLvU6uK https://t.co/hHBoLvLFH7"""
840208375380041728,2017-03-10 14:31:01,b'The second annual @seyabookfest brings dozens of young adult authors to MTSU this weekend: https://t.co/PHO4p4a8qs https://t.co/xYhlOz0dLw'
839992965242187778,2017-03-10 00:15:03,b'RT @scavendish: Really interesting @BitesBlog piece by @CeeElCee: Where are the African-American chefs in Nashville.\n\nhttps://t.co/ZcbpBkBd\xe2\x80\xa6'
839969349725224960,2017-03-09 22:41:13,b'@jordancanio https://t.co/KnZFdmGVyF'
839965045987704835,2017-03-09 22:24:07,"b'RT @NashvilleCream: Last night @DowntownBoys kickstarted the revolution at @thirdmanrecords. With @sad13, @stefchura and Sneaks, too! https\xe2\x80\xa6'"
839955651661037571,2017-03-09 21:46:47,b'RT @carigervin: Oh hello there. https://t.co/KNev3A8zUH'
839933177472892929,2017-03-09 20:17:29,"b""RT @pithinthewind: Gideon's Army responds to police chief's criticism of 'Driving While Black' report\nhttps://t.co/u5c1cWPCuL https://t.co/\xe2\x80\xa6"""
839932074882711553,2017-03-09 20:13:06,"b'RT @NashvilleCream: Amid rumors and band cancellations, Freakin\' Weekend says ""safety is our top priority."" \nhttps://t.co/a52c6A2AS4 https:\xe2\x80\xa6'"
839908025460789249,2017-03-09 18:37:32,b'RT @pithinthewind: .@realDonaldTrump is coming to Nashville next week https://t.co/zKzS09MISR https://t.co/nvAY0oyfuW'
839906137688322048,2017-03-09 18:30:02,"b'We chatted with Carol Burnett about her upcoming shows at @TheRyman, her Grammy-winning book and going for the EGOT\xe2\x80\xa6 https://t.co/giLQdnGLEt'"
839889593692532738,2017-03-09 17:24:18,b'RT @BitesBlog: Where are the African-American chefs in Nashville? https://t.co/z1eITUGbga https://t.co/5ldtNN1DUm'
839883494033522688,2017-03-09 17:00:03,"b""Punk fest Freakin' Weekend changed the city.\xc2\xa0Now it comes to an end. This weekend at @Exit_In, The End,\xe2\x80\xa6 https://t.co/AivXQg6Sy4"""
839878178629955584,2017-03-09 16:38:56,"b""RT @elizzmo: The @NashvilleScene's sandwich poll is open! Vote for your favorite to advance them to the next round. #SceneSammies https://t\xe2\x80\xa6"""
839853287398649857,2017-03-09 15:00:02,b'Sandwich Madness: 32 sandwiches compete for one title. See who made the list and vote for your favorites!\xe2\x80\xa6 https://t.co/s4lYYNAIAg'
839840178072088576,2017-03-09 14:07:56,"b'RT @pithinthewind: State legislators to regular Tennesseans: Family values for thee, but not for me. @AuntB https://t.co/9wxU2wAAul https:/\xe2\x80\xa6'"
839638114670792704,2017-03-09 00:45:00,"b""Ain't no party like Andrew Jackson's 250th birthday party. Win tickets to the Birthday and Brew Festival: https://t.co/iU0xdjTLMr"""
839619745267638272,2017-03-08 23:32:01,b'Self-proclaimed foodie? Browse the Nashville restaurant scene all in one place on April 13 at #IronFork 17. Tickets\xe2\x80\xa6 https://t.co/OHYfmVe410'
839610908737437696,2017-03-08 22:56:54,"b'RT @BitesBlog: Spring has sprung (for now), so enjoy these light white wines. https://t.co/oyZx6YJ8CR https://t.co/K1PgS6aujH'"
839598920858800128,2017-03-08 22:09:16,b'RT @BitesBlog: The Nashville Farmers Market plans big changes; Market House rents are likely to climb. https://t.co/LwBQL51JRu https://t.co\xe2\x80\xa6'
839588533560041472,2017-03-08 21:27:59,b'RT @scavendish: Coming tomorrow ... 32 of the best sandwiches in the city in one bracket and you get to pick the winner. https://t.co/KeWkp\xe2\x80\xa6'
839585111930712064,2017-03-08 21:14:24,"b'RT @NashvilleScene: In a divorce trial, Sen. Joey Hensley is alleged to have had an affair with his nurse and prescribed her opioids\nhttps:\xe2\x80\xa6'"
839577712847093760,2017-03-08 20:44:59,"b'In a divorce trial, Sen. Joey Hensley is alleged to have had an affair with his nurse and prescribed her opioids\xe2\x80\xa6 https://t.co/IqLpLcqwyz'"
839571675813314560,2017-03-08 20:21:00,b'Score a pair of tickets from @Do615 to wine &amp; dine yourself for free at #IronFork17! Enter to win here: https://t.co/nwV0jzfrTt'
839558121395732480,2017-03-08 19:27:09,"b'The script is lacking, but if you dig a proper monster fight, @kongskullisland (opening Friday) has what you want.\xe2\x80\xa6 https://t.co/mPXtR4febR'"
