id,created_at,text,#retweets,#favorites
931375101186138112,2017-11-17 04:15:02,"b""The Pentagon accidentally retweeted a call for President Trump's resignation https://t.co/mugwLw2hxa""",573,1468
931371396923523072,2017-11-17 04:00:19,b'Man who gives free haircuts to the homeless surprised with his own shop https://t.co/AeVLf8weNM',113,287
931367788177952768,2017-11-17 03:45:59,"b""The Nike Pro Hijab is one of TIME's 25 Best Inventions of 2017 https://t.co/yvGbR8Doib https://t.co/0uDHxJJYbD""",251,732
931363794856632322,2017-11-17 03:30:07,b'Why James and Dave Franco waited their whole lives to make a movie together https://t.co/xQ322derXL',26,133
931361782471458816,2017-11-17 03:22:07,"b""Venezuela's ousted chief prosecutor says President Nicolas Maduro is responsible for 8,000 murders https://t.co/QATQFpuTXB""",89,77
931360018397564933,2017-11-17 03:15:06,b'A driver with a \xe2\x80\x98F--k Trump\xe2\x80\x99 sticker on her truck could face charges https://t.co/SFLKOzgbdl',137,320
931356328194342912,2017-11-17 03:00:27,b'Apple design chief Jonathan Ive on the iPhone X: We had to solve \xe2\x80\x98extraordinarily complex problems\xe2\x80\x99 https://t.co/Mgovcf1c9O',47,89
931354328346058752,2017-11-17 02:52:30,"b'""Let the battle begin."" Roy Moore\'s campaign lashes out at his accusers https://t.co/0E0mCfBc3y'",31,34
931352608408854528,2017-11-17 02:45:40,b'65-year-old man wrongfully convicted of rape as a teen leaves prison after nearly 50 years https://t.co/LugPArrxIq https://t.co/M3lJReWZbY',354,551
931348746524352512,2017-11-17 02:30:19,"b'These two habits make you look older, according to science https://t.co/BsFBUehJu3'",44,57
931344924724916224,2017-11-17 02:15:08,"b'Man falls from 7th-floor terrace in New York City in game of trust, police say https://t.co/Z42jqETHC4'",60,77
931341179773472768,2017-11-17 02:00:15,"b""What makes a genius? The world's greatest minds have one thing in common https://t.co/OKk9pXqupw""",108,204
931337365469257730,2017-11-17 01:45:05,"b""Meet the two newest stars of 'Star Wars: The Last Jedi' https://t.co/6pYPuIgT4W""",30,73
931333594282364930,2017-11-17 01:30:06,b'9 people share the inspiring things they did after they got fired https://t.co/B7VpymbEEB',33,72
931329811590582272,2017-11-17 01:15:05,b'Airliners and F-15s involved in bizarre encounter with mystery aircraft over Oregon https://t.co/fV3jHa8IPJ',112,143
931326929214558210,2017-11-17 01:03:37,"b'""Can you love someone who did bad things?"" Sarah Silverman speaks out about Louis C.K. https://t.co/mYnScoUNtu'",41,147
931326088260677633,2017-11-17 01:00:17,"b""Here's your first look at Jude Law as young Dumbledore in the 'Fantastic Beasts' sequel https://t.co/0q9ffN5B0Q""",54,163
931322286724059136,2017-11-17 00:45:10,"b""CTE was confirmed in a living person for the first time. And it's a veteran NFL player https://t.co/47lgrPobZY""",179,223
931318542028460032,2017-11-17 00:30:18,"b""The Internet can't get enough of these pictures of Steven Mnuchin with a sheet of $1 bills https://t.co/gwiidUqjgd""",62,110
931314760519430144,2017-11-17 00:15:16,"b""TIME's new cover: These are the 25 best inventions of 2017 https://t.co/HvSNouBgnM https://t.co/9EJVLGroYY""",88,172
931312271493681165,2017-11-17 00:05:23,"b""A Leonardo da Vinci painting just sold for $450 million. Here's how experts figured out it was real https://t.co/jqwwRw89EQ""",179,491
931311108618629120,2017-11-17 00:00:45,"b'Keystone pipeline leaks 210,000 gallons of oil in South Dakota https://t.co/MjDYsFi8Bj'",145,76
931310963969708032,2017-11-17 00:00:11,"b'Japanese train line apologizes for ""inconvenience"" after departing 20 seconds early https://t.co/a4RTVxaETn'",101,183
931307915276828672,2017-11-16 23:48:04,"b""Al Franken could face an ethics committee investigation. Here's how that's gone for other senators https://t.co/6jN9rQyx0k""",33,64
931307176567730176,2017-11-16 23:45:08,b'18 ways you may not be using your Amazon Prime membership https://t.co/NY809thRmu',39,111
931306193536061440,2017-11-16 23:41:14,"b""Get to know pop's youngest rising star, 13-year-old Grace VanderWaal of 'America's Got Talent' fame https://t.co/ZrgLjYLDp5""",30,110
931303436100030464,2017-11-16 23:30:16,b'15 black men arrested by a corrupt cop are cleared of all convictions https://t.co/sosZ3wqWFn',362,677
931299644323311617,2017-11-16 23:15:12,b'The U.S. just got knocked off the number one spot for national image https://t.co/3zdMytHEUK',77,102
931298840648433664,2017-11-16 23:12:00,"b""Roy Moore's Democratic challenger surges ahead in new poll \xe2\x80\x94 thanks to women https://t.co/arN3C02gxZ""",91,343
931297102591700992,2017-11-16 23:05:06,b'New FCC rules make it easier for one company to own multiple media outlets https://t.co/IVMzimrf6K',71,32
931295837149425664,2017-11-16 23:00:04,"b""You may never see 'Home Alone' the same way after hearing this viral theory https://t.co/fheRjfhyvG""",19,62
931292078725767168,2017-11-16 22:45:08,"b""Let's all be thankful for these amazing Thanksgiving memes https://t.co/5zcTu8EHtQ""",13,31
931289575095402497,2017-11-16 22:35:11,"b'RT @jibo: Thank you @TIME for featuring #Jibo on your cover, you clearly made his day! Read more here: https://t.co/09eoEfhh3J. #MyJibo htt\xe2\x80\xa6'",42,0
931288356025184257,2017-11-16 22:30:21,"b""Louis Farrakhan calls on Donald Trump to 'repent' for America's 'evils' https://t.co/7Di37k7Sb6""",100,120
931287102641360898,2017-11-16 22:25:22,b'Four Republican senators are in private talks that could kill current tax reform bill https://t.co/hBwPvIah0y',114,350
931287053249150977,2017-11-16 22:25:10,b'Shooter ran victims off the road and chased them on foot https://t.co/luMX7ix7Or',16,16
931285812209176577,2017-11-16 22:20:14,b'A newly elected school board member served time for murder https://t.co/8WHtAc5TWf',28,27
931284528357928961,2017-11-16 22:15:08,"b'You can have dinner inside a giant, edible gingerbread house this year https://t.co/raGXFdqzks'",10,32
931283248872767488,2017-11-16 22:10:03,"b'How ""Superwoman"" Lilly Singh uses unapologetic humor to empower young women https://t.co/O2tzUz0ohk'",27,80
931280768533454848,2017-11-16 22:00:12,b'How inventor Joy Mangano learned to trust her instincts https://t.co/tGGLWPrUCD',5,27
931278237476548608,2017-11-16 21:50:08,"b'Gary Oldman on Winston Churchill, populism and Harvey Weinstein allegations https://t.co/qDXQ94wbfo'",19,54
931276969089601536,2017-11-16 21:45:06,"b""Trump thinks the Roy Moore allegations are 'very troubling.' But he's not pushing him to quit https://t.co/2fNxM2a3nL""",30,51
931273193641230336,2017-11-16 21:30:06,"b""'I respect women.' Al Franken apologizes after being accused of sexual harassment https://t.co/UbvlRIiGlh""",24,56
931271952009973760,2017-11-16 21:25:10,"b""'Protect the kids.' California teacher was ready to sacrifice himself to save students from mass shooter https://t.co/7vhfr5i8Jz""",42,169
931270687163146240,2017-11-16 21:20:08,b'Baltimore detective dies the day after he was shot on duty https://t.co/4U0SwO5mZh',17,33
931270063163879425,2017-11-16 21:17:39,"b'These two habits make you look older, according to science https://t.co/l8WEcMpqHT https://t.co/NajbM9hdnA'",36,66
931268175404072960,2017-11-16 21:10:09,"b'Roy Moore: Mitch McConnell should step down, not me https://t.co/ncsmkWYtcJ'",18,25
931266891263258629,2017-11-16 21:05:03,b'The Nintendo Switch is continuing to sell like crazy https://t.co/MdpmZJwmkT',24,71
931265659924766720,2017-11-16 21:00:10,"b""The Pentagon accidentally retweeted a call for President Trump's resignation https://t.co/eJESptcqBo""",563,1476
931264383786856449,2017-11-16 20:55:05,b'California rampage highlights problem of homemade weapons https://t.co/zOmRtggBPH',22,41
931263586495795201,2017-11-16 20:51:55,"b""Radio anchor Leeann Tweeden says she accepts Sen. Al Franken's apology https://t.co/OVSd7kE5Ie https://t.co/a4Y6iH8XXj""",95,175
931261869548957696,2017-11-16 20:45:06,"b""Dolce &amp; Gabbana's new high-fashion pasta collaboration is the peak of literal consumer culture https://t.co/UPWmhYg3Wj""",17,56
931260592857518080,2017-11-16 20:40:01,"b'Now that Marie Kondo is a mom, she has new perspective on keeping things tidy https://t.co/sMa4TmRUkP'",10,31
931259366241644545,2017-11-16 20:35:09,b'GOP leader calls for Menendez ethics review after mistrial https://t.co/6dYeCSULBd',17,18
931258121212833793,2017-11-16 20:30:12,"b""Elizabeth Warren: Al Franken's behavior is 'unacceptable' https://t.co/0dg6YXMY1R""",49,134
931256834668843012,2017-11-16 20:25:05,"b'Al Franken, Roy Moore allegations could change how Congress deals with sexual misconduct https://t.co/mofz3RS4sz'",27,53
931255593754595329,2017-11-16 20:20:10,"b""There's a new way to wipe out mosquitoes in the U.S. https://t.co/zAYjB1M0ei""",32,58
931254348998377472,2017-11-16 20:15:13,"b""The 'fastest, tallest, steepest' roller coaster is coming in 2018 https://t.co/sgQxBUHvQB""",21,38
931253080317939714,2017-11-16 20:10:10,b'These countries are teaming up to eliminate coal https://t.co/s1RkmXlFH4',45,87
931251800539267072,2017-11-16 20:05:05,"b""The new Museum of the Bible is opening this weekend. Here's what to expect https://t.co/F1bgIODRco""",17,40
931250951553392640,2017-11-16 20:01:43,"b""Find out why Halo Top ice cream is one of TIME's 25 Best Inventions of 2017 https://t.co/WoWtiqoHoI https://t.co/R3Osj6etlY""",84,317
931248027112820737,2017-11-16 19:50:06,"b""'Veep' production halted while Julia Louis-Dreyfus undergoes cancer treatment https://t.co/rxcQBM6NCL""",30,87
931246759627681792,2017-11-16 19:45:03,"b'""Why \xe2\x80\x98mostly straight\xe2\x80\x99 men are a distinct sexual identity"" https://t.co/OS4zW2QOH4'",10,37
931245535331258368,2017-11-16 19:40:11,"b""Radio anchor Leeann Tweeden says she accepts Sen. Al Franken's apology https://t.co/YQflkrv8yt""",122,240
931244844944691200,2017-11-16 19:37:27,b'Trump reverses Obama-era ban against hunters importing elephant remains https://t.co/qghAP9qK7c https://t.co/vfGpFcqN3X',636,437
931243062587809793,2017-11-16 19:30:22,b'Octavia Spencer looks ahead to future roles as she hits pause on period pieces https://t.co/qXelF17DMC',5,21
931241733454778372,2017-11-16 19:25:05,b'These are the Best Black Friday video game deals https://t.co/Py1vdVlu9v',12,34
931240497888354304,2017-11-16 19:20:10,"b'.@GretchenCarlson: ""Roy Moore proves the fight against sexual harassment is far from over"" https://t.co/FUihl4vsgy'",32,117
931239252528193538,2017-11-16 19:15:14,"b'Joel Stein on writing his very last TIME column: ""Hello, I must be going"" https://t.co/lPMmfnFcgQ'",14,52
931237955598979072,2017-11-16 19:10:04,b'Theme park caricature artist gets life in prison for stabbing man with scissors https://t.co/6ljgQG0LdJ',7,31
931236714529554432,2017-11-16 19:05:08,b'Man who gives free haircuts to the homeless surprised with his own shop https://t.co/JIUAixAKGL',72,214
931235543517663234,2017-11-16 19:00:29,"b'""The cruel math of finding a nursing home for my dad"" https://t.co/m0APZbrtmU'",19,38
931234174819762176,2017-11-16 18:55:03,b'Middle school cancels Muslim speaker after public anger https://t.co/XAlUz6zUIR',36,38
931232916046270464,2017-11-16 18:50:03,b'Can singing in the shower fight climate change? One major city thinks so https://t.co/HhCDxadP0T',13,39
931231690349056000,2017-11-16 18:45:11,b'This Marie Kondo video proves even kids can be tidy https://t.co/kPidmE6wrJ',17,55
931231158700068864,2017-11-16 18:43:04,b'Bob Menendez mistrial: Jury deadlocked on N.J. bribery case https://t.co/ifFDvodZxD',24,40
931230403893125121,2017-11-16 18:40:04,"b""Here's an irresistible new jam, 'Energia,' from rising dance-pop duo Sofi Tukker https://t.co/exT3nEGlBQ""",15,51
931229137276194816,2017-11-16 18:35:02,"b""University of California regent: Students should be 'ashamed' for demanding I resign for sexual harassment https://t.co/3Y9y1pXx1Y""",36,44
931228584131399680,2017-11-16 18:32:50,"b""The Nike Pro Hijab is one of TIME's 25 Best Inventions of 2017 https://t.co/iiaul4umyH https://t.co/OqNVbzToLo""",531,1357
931226670090129409,2017-11-16 18:25:14,b'Rose McGowan arraigned on felony cocaine charges https://t.co/mH4UNmx0x8',27,47
931225368270426116,2017-11-16 18:20:03,"b'Man took photos with his kids and dead wife before dismembering her body, police say https://t.co/QdVhhzNcD6'",30,33
931224139809087488,2017-11-16 18:15:10,"b""Police knew 'madman' had guns before deadly shooting rampage https://t.co/seNBzYb3VK""",24,34
931222860030533632,2017-11-16 18:10:05,"b""Goldman's Lloyd Blankfein is ratcheting up his one-man campaign to stop Brexit https://t.co/d3AsSs5Jc2""",18,36
931221613193949185,2017-11-16 18:05:08,b'Murder suspect captured in Atlantic City after escape from detention center https://t.co/gn9fEFndgJ',13,28
931220469772058624,2017-11-16 18:00:35,b'Dale Earnhardt Jr. is leaving NASCAR on his own terms https://t.co/MSqkSLIYNt',10,46
931219093495209984,2017-11-16 17:55:07,b'Police officer shot in the face during a drug raid is in critical condition https://t.co/pt0DLpbvyb',27,39
931217835522699264,2017-11-16 17:50:07,b'Why James and Dave Franco waited their whole lives to make a movie together https://t.co/RT4OOkq7tc',15,87
931216580259794944,2017-11-16 17:45:08,"b""Al Franken's sexual misconduct scandal will test the celebrity loophole for politicians https://t.co/P5M7sKtQba""",59,85
931216568188579840,2017-11-16 17:45:05,"b'Ina Garten, Bobby Flay and 7 top chefs tell you how not to mess up Thanksgiving dinner https://t.co/oR1fuR9XTD'",14,34
931215319259115521,2017-11-16 17:40:07,"b""Find out why @rihanna's new makeup line, @fentybeauty, is one of TIME's 25 Best Inventions of 2017 https://t.co/7ytJjGv5Ez""",228,426
931214055473340416,2017-11-16 17:35:06,b'A driver with a \xe2\x80\x98F--k Trump\xe2\x80\x99 sticker on her truck could face charges https://t.co/DKTrXr8AWG',99,226
931212842950451200,2017-11-16 17:30:17,b'Trump reverses Obama-era ban against hunters importing elephant remains https://t.co/agdgoWumZG',128,91
931212046498222082,2017-11-16 17:27:07,b'Mitch McConnell wants an investigation of groping allegations against Al Franken https://t.co/qPNkXkY2bJ',61,131
931211539037777920,2017-11-16 17:25:06,b'There was no way Stephen Colbert was going to let Trump get away with that water break https://t.co/UEajOUa3l6',46,179
931210295544074240,2017-11-16 17:20:10,"b'Rihanna on creating Fenty Beauty: ""I\xe2\x80\x99m going to push the boundaries in this industry"" https://t.co/QdUEuZD8rs'",122,330
931209036384604160,2017-11-16 17:15:09,b'These are the winners of the 2017 National Book Awards https://t.co/1DkzcrmtST',38,82
931207754391441408,2017-11-16 17:10:04,b'Who\xe2\x80\x99s the greatest genius of all time? 6 innovators weigh in https://t.co/Q5raBaFjq3',30,37
931206493256454144,2017-11-16 17:05:03,"b""Rare documents show a palm-reader's assessment of Franklin and Eleanor Roosevelt https://t.co/CKfq3XEyu7""",13,36
931205335863431168,2017-11-16 17:00:27,b'The NRA has a TV channel. But it\xe2\x80\x99s not actually about guns https://t.co/EMQneaxi5A',10,23
931203986622963713,2017-11-16 16:55:06,"b'President Trump wants the UCLA basketball players to ""give a big Thank You"" to Xi Jinping https://t.co/U2VMPllUQX'",20,43
931202723051130880,2017-11-16 16:50:04,b'2 couples sue after children are born with genetic abnormality traced back to donated eggs https://t.co/hOl8NZ67do',20,17
931202250793512965,2017-11-16 16:48:12,b'Sen Al. Franken accused of kissing and groping woman without her consent https://t.co/cFSXQzOZtA',46,61
931201494757634049,2017-11-16 16:45:11,"b""How quick-thinking staff saved students from a 'bloodbath' at a California school https://t.co/v7YpMSbERu""",27,60
931200226014191616,2017-11-16 16:40:09,"b'Man threatened mass shootings at megachurch and Las Vegas casino, police say https://t.co/pElzuTALZy'",18,33
931198950664802305,2017-11-16 16:35:05,b'Charles Manson has reportedly been hospitalized https://t.co/jT4z2ubAUU',25,56
931197744919785473,2017-11-16 16:30:17,"b""McDonald's deals with real hamburglar after woman sneaks into drive-thru window and steals food https://t.co/tFKpQ1LwHt""",41,73
931196419519762432,2017-11-16 16:25:01,b'People on Twitter were upset that the Trump Administration is lifting an elephant poaching ban https://t.co/vMiWLgGHKY',119,252
931195170736963584,2017-11-16 16:20:04,b'Apple design chief Jonathan Ive on the iPhone X: We had to solve \xe2\x80\x98extraordinarily complex problems\xe2\x80\x99 https://t.co/4kvvVkizBL',39,115
931193924051505152,2017-11-16 16:15:06,"b'101 ways to make an extra $1,000 https://t.co/sPrFqsdIRS'",22,60
931192806059790338,2017-11-16 16:10:40,b'65-year-old man wrongfully convicted of rape as a teen leaves prison after nearly 50 years https://t.co/J1tQpEAgN7 https://t.co/xOYRw9nqww',416,530
931192105002774530,2017-11-16 16:07:53,"b""An 87-year-old nun said she was raped in her nursing home. Here\xe2\x80\x99s why she couldn't sue https://t.co/gJ2QE5CnzW [Corrected tweet]""",34,34
931191393527181313,2017-11-16 16:05:03,"b""An 87-year-old nun said she was taped in her nursing home. Here\xe2\x80\x99s why she couldn't sue https://t.co/Dfir3Khjtx""",51,118
931190252445818880,2017-11-16 16:00:31,"b'These two habits make you look older, according to science https://t.co/NtKL2CezpF'",23,42
931188882149986304,2017-11-16 15:55:04,"b'""You told me, Daddy, there were no bad guys here."" Daughter afraid to go to school after California shooting https://t.co/9kjWvLVWbt'",45,124
931187643274137602,2017-11-16 15:50:09,"b'Man falls from 7th-floor terrace in New York City in game of trust, police say https://t.co/GiUzwFjytf'",43,60
931186387994456069,2017-11-16 15:45:10,b'Theresa May\xe2\x80\x99s Britain is heading for a Brexit train wreck https://t.co/O9Ml1PSXvw',26,43
931182624814587910,2017-11-16 15:30:12,"b""What makes a genius? The world's greatest minds have one thing in common https://t.co/uhB3SxqGcO""",102,199
931180075206299648,2017-11-16 15:20:05,"b""Meet the two newest stars of 'Star Wars: The Last Jedi' https://t.co/YUNE4TUd5F""",28,63
931178884665696257,2017-11-16 15:15:21,b'9 people share the inspiring things they did after they got fired https://t.co/7MiKAMLOvG',38,82
931178196162240512,2017-11-16 15:12:37,b'Lawmakers have struck a bipartisan deal to strengthen background checks for gun buyers https://t.co/DaJMhfT43o',43,129
931177562553896961,2017-11-16 15:10:06,b'Airliners and F-15s involved in bizarre encounter with mystery aircraft over Oregon https://t.co/lf77lPPIG0',95,134
931176308910051328,2017-11-16 15:05:07,b'These are the 25 best inventions of 2017 https://t.co/8qxo6iK9sd',212,670
931175079534350336,2017-11-16 15:00:14,b'The Boss: Sukhinder Singh Cassidy is on a mission to get more women on company boards https://t.co/EKRe2wyUTC',14,45
931173780294074369,2017-11-16 14:55:04,b'Rapper Lil Peep dies at 21 https://t.co/ce95LfZP7u',73,108
931172553699315712,2017-11-16 14:50:11,b'Historians know less about the first Thanksgiving than you probably think https://t.co/mQtansUifC',31,72
931171261782347778,2017-11-16 14:45:03,"b""Here's your first look at Jude Law as young Dumbledore in the 'Fantastic Beasts' sequel https://t.co/HCrBiRW2Wk""",119,243
931170026736029696,2017-11-16 14:40:09,b'Frequent fliers say this airline rewards program goes above and beyond the competition https://t.co/WQep42jxoa',20,48
931168755341778944,2017-11-16 14:35:06,"b""A transgender woman is being held in an all-male prison. She's suing to be transferred https://t.co/hkzbKts5xH""",53,101
931167508400365568,2017-11-16 14:30:08,"b""CTE was confirmed in a living person for the first time. And it's a veteran NFL player https://t.co/FxYhUseS47""",122,147
931166259361779712,2017-11-16 14:25:11,b'Sen. Ron Johnson opposes GOP tax plan https://t.co/RuD3ijm6Eb',24,96
931164973518159872,2017-11-16 14:20:04,"b""Here's how many turkeys are killed each year for Thanksgiving https://t.co/KYQlcSDpfs""",33,37
931164707133804546,2017-11-16 14:19:01,b'Dyson is going to war with former CEO Max Conze https://t.co/67yhETK7ve',10,18
931162477890502656,2017-11-16 14:10:09,b'NBA Star Giannis Antetokounmpo opens up about the importance of opportunity https://t.co/5DfFdiJEPp',12,45
931160028286943233,2017-11-16 14:00:25,"b""The Internet can't get enough of these pictures of Steven Mnuchin with a sheet of $1 bills https://t.co/03VgUVjEVt""",31,59
931156948367695872,2017-11-16 13:48:11,"b""TIME's new cover: These are the 25 best inventions of 2017 https://t.co/xnOurNzgku https://t.co/s01wcFMlT1""",426,691
931155919588782080,2017-11-16 13:44:05,b'President Trump stays silent as allegations mount against Roy Moore https://t.co/BEKwmqcCJ2',45,77
931154954957590528,2017-11-16 13:40:15,"b'Japanese train line apologizes for ""inconvenience"" after departing 20 seconds early https://t.co/udzd1uw8T8'",837,1145
931153646460469248,2017-11-16 13:35:03,b'Importing elephant trophies from Zimbabwe is legal again and conservationists are horrified https://t.co/ltZgCdJiqO',1620,1370
931152430544424960,2017-11-16 13:30:14,"b'These two habits make you look older, according to science https://t.co/OqX6sVHXuZ'",32,59
931151135842471937,2017-11-16 13:25:05,"b'Kevin Spacey accused in 20 incidents of ""inappropriate behavior"" at London\'s Old Vic theater https://t.co/c46UUJPl9z'",60,62
931149886975873031,2017-11-16 13:20:07,"b'Roy Moore blasts ""false allegations"" in an open letter to Hannity https://t.co/f6TkTaQwVa'",10,28
931148644375515138,2017-11-16 13:15:11,b'Top chefs want you to avoid making these 9 mistakes at Thanksgiving https://t.co/NmstiLGt2a',17,47
931144926099918849,2017-11-16 13:00:24,"b""Repealing the Obamacare individual mandate could complicate tax reform. Here's how https://t.co/8WOZzUXEj8""",20,34
931141068128702464,2017-11-16 12:45:05,b'Lawsuits are adding up as victims seek justice for Las Vegas massacre https://t.co/0UmhNnIEGX',47,91
931138536799195136,2017-11-16 12:35:01,b'A manhunt is underway after a Baltimore detective was shot in the head https://t.co/68csq6Y4Mg',25,36
931137353917370370,2017-11-16 12:30:19,b'LeBron James and the Cleveland Cavaliers are trolling the rest of the NBA with a beloved meme https://t.co/3wUd5FtY7q',18,54
931136038038368257,2017-11-16 12:25:05,b'5 signs the stock market could be in trouble https://t.co/RwGD07W7nw',46,63
931133540678414337,2017-11-16 12:15:10,"b'""My son\'s murder made me realize we need to treat gun violence like a disease"" https://t.co/wWYi1pTpnY'",57,142
931129770225623040,2017-11-16 12:00:11,b'These are the best Black Friday TV deals https://t.co/t0vgQmTFr5',16,35
931127239986556928,2017-11-16 11:50:08,"b""Zimbabwe coup plotters reportedly asked for China's permission before deposing Mugabe https://t.co/RirfjuJvqJ""",102,85
931125960665108480,2017-11-16 11:45:03,b'Jimmy Kimmel asked people if Hillary Clinton should be impeached https://t.co/zHI7hvqlI5',75,170
931122221006905347,2017-11-16 11:30:11,"b'Martha MacCallum: ""Fox hosts aren\xe2\x80\x99t \'blonde barbies\'"" https://t.co/7qjWW81W48'",20,53
931118414499930112,2017-11-16 11:15:04,"b'""My name is Mary Dixie and that\'s a complicated fact"" https://t.co/QShTqfmRqH'",10,28
931114686258532352,2017-11-16 11:00:15,"b""Ivanka Trump on Roy Moore: 'There\xe2\x80\x99s a special place in hell for people who prey on children' https://t.co/ta5eOso07w""",64,203
931110866879213574,2017-11-16 10:45:04,"b'""How to stay focused at work when it gets dark at 4 p.m."" https://t.co/2I21II17fY'",39,90
931107126172422144,2017-11-16 10:30:12,"b'""He didn\'t pinch it, he grabbed it."" Another woman has accused Roy Moore of groping her https://t.co/fNIUtmxgWR'",33,63
931105068186824704,2017-11-16 10:22:02,"b""Google Doodle honors Nigerian novelist Chinua Achebe, author of 'Things Fall Apart'  https://t.co/PkCyk97q6u""",569,808
931103327059836929,2017-11-16 10:15:06,b'Twitter revoked the verification of white supremacists like Richard Spencer and Jason Kessler https://t.co/3c7HUgbXYv',54,156
931099608108986368,2017-11-16 10:00:20,b'These tricks could help you get your luggage first at baggage claim https://t.co/370ts6jPH7',27,45
931097608139010048,2017-11-16 09:52:23,"b""A vote in Cambodia's Supreme Court could effectively dismantle democracy in the country https://t.co/ULgMqndOnm""",21,35
931095766344654848,2017-11-16 09:45:04,b'Is \xe2\x80\x98Star Wars Battlefront II\xe2\x80\x99 giving Disney and EA a gambling problem? https://t.co/prKjH1SYlc',20,55
931092039793508353,2017-11-16 09:30:15,"b'How to overcome your fears, according to an extreme rock climber https://t.co/ZVnd1w4MPk'",14,32
931088225782943744,2017-11-16 09:15:06,b'An Earth-like planet that could support life is surprisingly close to us https://t.co/wIli7bAHeq',71,167
931084519268126720,2017-11-16 09:00:22,"b""Author of 'Why I\xe2\x80\x99m No Longer Talking to White People About Race' on the underplayed realities of racism in the U.K. https://t.co/tsG1GdpK4z""",41,114
931080676413120512,2017-11-16 08:45:06,b'Elon Musk was heartbroken over Amber Heard in the middle of the Tesla Model 3 launch Event https://t.co/iRpjYGQPLi',19,74
931076909982797824,2017-11-16 08:30:08,"b""Review: An underwhelming 'Justice League' is desperate to impress https://t.co/ugLMckKFiO""",30,71
931075208756285441,2017-11-16 08:23:22,"b'Russia might make all outside media register as ""foreign agents"" https://t.co/TX65Lo23sa'",30,29
931073127496519680,2017-11-16 08:15:06,"b""The Internet can't get enough of these pictures of Steven Mnuchin with a sheet of $1 bills https://t.co/Oa9KNcjpJo""",31,68
931069352073449473,2017-11-16 08:00:06,b'How Nigerian scammers stole $11 million from the IRS in one of the biggest tax frauds in U.S. history https://t.co/sOy1nw7Efz',85,77
931065565581627392,2017-11-16 07:45:03,b'Here are the best travel books to give for the holidays https://t.co/khxFWiWlck',13,52
931061826036617217,2017-11-16 07:30:12,"b""China urged to ban conversion therapy meant to 'cure' being gay https://t.co/W9IaI2lijj""",29,68
931058035736313856,2017-11-16 07:15:08,"b""See a legendary photographer's vintage photos of life in Russia and America in the 1980s https://t.co/b8xe2KidTA""",50,99
931054303116169216,2017-11-16 07:00:18,b'4 under-the-radar countries where you can retire for cheap https://t.co/yoVPHzPbON',33,64
931050489046761472,2017-11-16 06:45:09,"b""The cyclist who was fired for flipping for Trump's motorcade has raised a ton of money https://t.co/QaRLg5z6D7""",108,417
931046691830149120,2017-11-16 06:30:04,"b'Whether by coup or by ""correction,"" Mugabe\'s 37-year rule appears at an end https://t.co/IFnU744KGu'",67,101
931042944420892674,2017-11-16 06:15:10,"b""This year's most unlikely hit song took less than an hour to create https://t.co/3zm73FXVSz""",22,66
931039198659989504,2017-11-16 06:00:17,b'Raqqa needs rebuilding from the ground up. Who will pay for it? https://t.co/nLYVyeApvV',14,35
931035376969543682,2017-11-16 05:45:06,b'Warning: These are the 10 most dangerous toys of 2017 https://t.co/nD0ne57MC5',32,39
931031861316464640,2017-11-16 05:31:08,b'Kim Kardashian wanted to rent out a grocery store for her birthday so she could shop like a normal person https://t.co/6l6FHipd3O',150,613
931027814228398080,2017-11-16 05:15:03,b'These are the best Black Friday TV deals https://t.co/m2AAlbpc7o',11,52
931024115137437697,2017-11-16 05:00:21,b'2 airlines drop hot meals from caterer hit by listeria https://t.co/MMMyPlfwDf',15,20
931020293585416192,2017-11-16 04:45:10,"b'Best Buy has great Black Friday deals on TVs, Apple products and more https://t.co/LOyHcHVA4h'",20,73
931016545416990720,2017-11-16 04:30:16,b'An Earth-like planet that could support life is surprisingly close to us https://t.co/krXoDn4TcE',127,290
931012726100512768,2017-11-16 04:15:05,"b""The Trump Administration's top consumer advocate just resigned to run for governor \xe2\x80\x93 as a Democrat https://t.co/3ogRN7Az0x""",135,320
931010058342854657,2017-11-16 04:04:29,b'FDA: Herbal alternative to opioid painkillers can lead to addiction and death https://t.co/i0I6ui3BoO https://t.co/A0nxm4TtVN',41,50
931006681575776256,2017-11-16 03:51:04,b'President Trump stays silent as allegations mount against Roy Moore https://t.co/KoDd450CBI',116,176
931005181290074114,2017-11-16 03:45:07,b'Jimmy Kimmel asked people if Hillary Clinton should be impeached https://t.co/3CK01RHAFi',108,226
931001393233711105,2017-11-16 03:30:03,b'Lawsuits are adding up as victims seek justice for Las Vegas massacre https://t.co/csoUKN6FFV',31,69
930997641600819200,2017-11-16 03:15:09,"b""'I have never felt more emasculated.' Terry Crews opens up about allegedly being groped https://t.co/aBQEJSzQsj""",36,116
930993861966606337,2017-11-16 03:00:08,b'This Leonardo da Vinci painting just shattered the record for any work of art sold at auction https://t.co/m4nhZAC7P3',78,97
930990086463852544,2017-11-16 02:45:08,b'How Nigerian scammers stole $11 million from the IRS in one of the biggest tax frauds in U.S. history https://t.co/fT2sKBKPTB',126,103
930986326467465216,2017-11-16 02:30:11,"b'Martha MacCallum: ""Fox hosts aren\xe2\x80\x99t \'blonde barbies\'"" https://t.co/kjn7bcVZH4'",21,79
